Id,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,SalePrice
1123,4,6.866933284461882,1.0,6.51025834052315,1,1956,11.626254150277232
1124,5,6.548219102762372,0.0,6.548219102762372,1,1947,11.678439903447801
1125,7,7.301147805856032,2.0,5.950642552587727,2,1992,12.00701176473192
1126,4,6.912742820493176,2.0,6.912742820493176,1,1955,11.652687407345388
1127,7,7.349230824613334,3.0,7.224753405767971,2,2007,12.066810578196666
1128,7,7.333023014386481,3.0,7.333023014386481,2,2004,12.464583340681674
1129,7,7.580189417944541,2.0,6.741700694652055,2,2004,12.2783933071098
1130,5,6.841615476477592,2.0,6.841615476477592,1,1980,11.84939770159144
1131,4,7.591357046698551,2.0,7.022868086082641,2,1928,11.813030057420567
1132,5,6.881411303642535,0.0,6.881411303642535,1,1991,11.44571671527678
1133,6,7.700747794511798,1.0,6.915723448631314,2,1880,11.67419361256635
1134,8,7.61085279039525,2.0,7.028201432058005,2,1995,12.386308695833106
1135,6,7.3777589082278725,2.0,6.82001636467413,2,1997,12.037653993905211
1136,6,6.893656354602635,1.0,6.866933284461882,1,1926,11.532728092266408
1137,6,7.132497551660044,1.0,6.939253946041508,1,1950,11.686878772093667
1138,5,6.927557906278317,0.0,6.659293919683638,1,1875,11.451050061252142
1139,6,7.356918242356021,2.0,7.356918242356021,2,1977,12.185869938212655
1140,5,7.062191632286556,2.0,6.818924065275521,1,1920,11.877568578558138
1141,5,6.858565034791365,2.0,6.858565034791365,1,1951,11.842229212112828
1142,5,7.532623618788788,2.0,6.659293919683638,2,1976,12.193493863323313
1143,8,7.947325027016463,3.0,7.290292882446597,3,2006,12.959538518762063
1144,5,6.913737350659685,0.0,6.913737350659685,1,1959,11.289781913656018
1145,4,6.828712071641684,1.0,6.51025834052315,1,1941,11.289781913656018
1146,5,7.362645270417825,1.0,6.948897222313312,1,1928,11.911701584927597
1147,6,7.168579897264035,2.0,7.168579897264035,2,1985,12.100712129872347
1148,7,7.355001921105257,1.0,6.556778356158042,1,1941,12.069680020624618
1149,7,7.01301578963963,1.0,6.349138991379798,1,1926,11.66907414746016
1150,7,7.301147805856032,2.0,6.476972362889683,1,1920,11.870599909242044
1151,6,6.837332814685591,1.0,6.837332814685591,1,1950,11.728036844587175
1152,5,7.290292882446597,2.0,7.290292882446597,1,1959,11.917723684090689
1153,6,7.501634457883413,2.0,6.9782137426306985,1,1956,12.345834587905333
1154,6,6.704414354964107,1.0,6.704414354964107,1,1930,11.699405031912846
1155,7,7.506591780070841,2.0,6.761572768804055,1,1965,12.215032386901646
1156,5,7.270312886079025,2.0,7.270312886079025,2,1976,12.292250341771226
1157,5,7.142827401161621,2.0,7.105786129481271,2,1965,12.100156419938624
1158,7,7.1808311990445555,2.0,7.1808311990445555,2,2007,12.345834587905333
1159,8,7.365180126021013,3.0,7.365180126021013,2,2007,12.367885325692589
1160,6,7.53689712956617,2.0,6.803505257608338,2,1974,12.128111104060462
1161,6,7.283448228756631,2.0,6.75110146893676,2,1978,11.891361900690473
1162,6,7.402451520818244,2.0,7.16703787691222,1,1954,12.319401330837177
1163,5,6.795705775173514,2.0,6.795705775173514,1,1968,11.76756768334381
1164,4,7.1372784372603855,2.0,7.088408778675395,0,1969,11.598726943661342
1165,5,7.266827347520591,2.0,7.215239978730097,1,1978,12.175613438045465
1166,7,7.31455283232408,2.0,7.31455283232408,2,2009,12.359523080243038
1167,8,7.434847875211999,3.0,7.434847875211999,2,2008,12.41044104151805
1168,6,7.421177528595393,2.0,6.8658910748834385,2,2000,12.061046873479915
1169,6,7.653494909661253,2.0,7.027314514039777,2,1935,12.367340793126296
1170,10,8.196161139282902,3.0,7.5652752818989315,3,1995,13.345506928718539
1171,6,7.0192966537150445,1.0,6.999422467507961,1,1977,12.049418835484797
1172,6,7.13966033596492,2.0,7.13966033596492,1,1958,12.0015054797889
1173,7,7.1308988302963465,2.0,6.437751649736401,2,2006,12.05466819137094
1174,5,8.034631032923107,0.0,7.37650812632622,3,1946,12.20856952572876
1175,6,7.76004068088038,2.0,6.858565034791365,2,1932,12.384218830913648
1176,8,7.962763930168115,2.0,7.428333194190806,2,1992,12.560244459250788
1177,5,6.827629234502852,1.0,6.775366090936392,1,1984,11.691071650353702
1178,6,7.1098794630722715,1.0,6.706862336602747,1,1926,11.652687407345388
1179,5,7.202661196523238,1.0,6.594413459749778,1,1921,11.95053502640496
1180,5,7.024649030453636,0.0,0.0,1,1954,11.440354772135393
1181,7,7.829630389150193,2.0,7.103322062526113,2,1990,12.429216196844383
1182,8,7.409741954080923,2.0,7.3777589082278725,2,2008,12.8802918162046
1183,10,8.406485069431817,3.0,7.78155595923534,3,1996,13.521139497361697
1184,5,7.029972911706386,2.0,7.02108396428914,1,1920,11.695247021764184
1185,5,7.360103972989152,3.0,7.360103972989152,1,1963,12.137258329529814
1186,5,7.107425474110705,1.0,6.664409020350408,1,1924,11.560762794384388
1187,3,7.4377951216719325,2.0,6.885509670034818,2,1900,11.461632170582678
1188,8,7.392647520721623,3.0,7.392647520721623,2,1994,12.476099782743233
1189,7,7.414572881350589,2.0,6.7226297948554485,2,2002,12.180754837545884
1190,7,7.4977617006225685,2.0,6.901737206656574,2,1999,12.14950229404178
1191,4,7.3914152346753585,4.0,7.130098510125578,1,1961,12.031719258385396
1192,8,7.273092595999522,2.0,6.654152520183219,2,1999,12.066810578196666
1193,5,7.294377299288821,1.0,6.553933404025811,1,1925,11.736069016284437
1194,6,7.1098794630722715,2.0,7.1098794630722715,2,1999,12.013700752882718
1195,6,7.20934025660291,1.0,6.4967749901858625,1,1969,11.970350312009105
1196,6,7.283448228756631,2.0,6.590301048196686,2,2005,12.078239274020289
1197,7,7.529943370601589,3.0,6.778784897685177,2,2006,12.297785453453374
1198,7,7.432483807917119,1.0,6.703188113240863,1,1916,11.877568578558138
1199,7,7.10002716662926,2.0,7.10002716662926,2,2001,12.089538829274222
1200,4,7.231287004327616,2.0,6.957497370876951,1,1963,11.904967552746252
1201,4,6.761572768804055,1.0,6.761572768804055,1,1970,11.661776411702583
1202,7,7.483806687665835,2.0,6.763884908562435,2,1998,12.195517131590657
1203,5,7.206377291472252,1.0,6.784457062637643,1,1925,11.669929213779893
1204,7,7.396335293800808,2.0,7.396335293800808,2,2000,12.269047444691562
1205,5,6.97914527506881,2.0,6.962243464266207,1,1975,11.941455846009388
1206,7,7.694392802629421,3.0,7.67693714581808,2,1990,12.513189630620563
1207,4,6.962243464266207,1.0,6.962243464266207,1,1966,11.580584113444043
1208,6,7.438383530044307,2.0,7.427738840532894,2,2003,12.206072645530174
1209,5,7.1569563646156364,2.0,6.836259277277067,1,1962,11.84939770159144
1210,8,7.414572881350589,2.0,7.414572881350589,2,2006,12.577636201962656
1211,6,7.520234556474628,2.0,6.961296045910167,2,1992,12.14950229404178
1212,8,7.468513271496337,2.0,6.326149473155099,2,1988,12.007621706806335
1213,4,6.51025834052315,1.0,6.51025834052315,1,1941,11.635143097694478
1214,4,6.866933284461882,1.0,6.473890696352274,0,1965,11.884489021402711
1215,5,6.906754778648554,1.0,6.829793737512425,1,1962,11.809319478024031
1216,5,6.795705775173514,1.0,6.795705775173514,1,1966,11.736069016284437
1217,6,7.550661243105336,2.0,0.0,2,1978,11.626254150277232
1218,8,7.1808311990445555,2.0,7.170119543449628,2,2009,12.343466568968994
1219,4,6.815639990074331,0.0,0.0,1,1947,11.296012463406655
1220,6,7.1049654482698426,0.0,6.51025834052315,1,1971,11.424094251263613
1221,5,6.815639990074331,1.0,6.815639990074331,1,1964,11.652687407345388
1222,5,7.099201743553092,1.0,6.858565034791365,1,1968,11.805595078933049
1223,6,7.520776415062797,1.0,6.946975992135418,2,1949,11.870599909242044
1224,5,7.666690200080086,2.0,7.666690200080086,2,1951,11.834284063781393
1225,7,7.306531398939505,2.0,6.669498089857879,2,2004,12.122691036591123
1226,6,7.037027614686276,1.0,6.376726947898627,1,1958,11.884489021402711
1227,6,7.566828479208331,3.0,6.795705775173514,2,2007,12.273731294003989
1228,5,6.815639990074331,2.0,6.815639990074331,1,1965,11.898187865760873
1229,9,7.43955930913332,3.0,7.43955930913332,1,2008,12.813917896253697
1230,5,7.317876198626496,1.0,6.980075940561763,2,1960,11.751942365440728
1231,5,7.8709295967551425,2.0,7.215975002651466,2,1977,12.154779351142624
1232,5,7.081708586105575,2.0,7.00850518208228,1,1962,11.794337924408413
1233,4,7.1098794630722715,2.0,0.0,2,1962,11.53076538309856
1234,5,7.080026499922591,2.0,7.080026499922591,1,1959,11.863582336583399
1235,5,7.582738488914411,0.0,6.84587987526405,1,1911,11.77528972943772
1236,5,7.486613313139955,1.0,6.616065185132817,1,1914,11.841415931849784
1237,7,7.3938782901077555,2.0,6.638567789166521,2,2003,12.075394321888057
1238,7,7.5745584842024805,2.0,6.741700694652055,2,2004,12.180754837545884
1239,6,7.039660349862076,2.0,7.039660349862076,1,2005,11.867097278690842
1240,8,7.302496423727326,2.0,7.297091005160418,2,2006,12.490875577231112
1241,7,7.477604243197589,2.0,6.784457062637643,2,2003,12.323411137947407
1242,7,7.4318919168078,3.0,7.4318919168078,2,2007,12.422505731952896
1243,7,7.067319848653476,2.0,6.959398512133975,2,1974,12.043553716032399
1244,10,7.638198244285779,3.0,7.638198244285779,2,2006,13.049792684569493
1245,8,7.324489979348532,2.0,6.674561391814426,1,1929,12.345834587905333
1246,6,7.532623618788788,2.0,6.371611847231857,3,1984,12.089538829274222
1247,7,7.347943823148687,2.0,6.628041376179533,2,2005,12.136186518066006
1248,6,6.9411900550683745,3.0,6.919683849847411,1,1976,12.042965307660024
1249,6,7.629489916393995,2.0,6.5998704992128365,1,1917,11.771436160121729
1250,5,6.895682697747868,1.0,6.775366090936392,1,1950,11.686878772093667
1251,7,7.6544432264701125,2.0,7.6544432264701125,2,1968,12.404923504275338
1252,7,7.247792581767846,2.0,7.247792581767846,2,2003,12.053795210084596
1253,5,6.773080375655535,1.0,6.761572768804055,1,1968,11.77528972943772
1254,7,7.681099001536359,2.0,7.083387847625295,2,1974,12.591335046320818
1255,7,7.412160334945205,2.0,6.61472560020376,2,2003,12.016122061571728
1256,6,7.220373836723949,1.0,6.784457062637643,1,1931,11.755871643580617
1257,8,7.594381242551817,2.0,7.593877844605118,2,1994,12.616525295149378
1258,5,6.761572768804055,0.0,6.761572768804055,1,1922,11.511924964636645
1259,7,7.061334366910438,2.0,6.752270376141742,2,2005,12.154779351142624
1260,6,6.960347729101308,2.0,6.960347729101308,1,1969,11.925035115797062
1261,6,7.423568444259167,2.0,6.734591659972948,2,1999,12.106252310247962
1262,5,6.956545443151569,1.0,6.956545443151569,1,1956,11.766792188927278
1263,4,7.488852955733459,1.0,7.00669522683704,1,1957,11.992260421644849
1264,6,7.508787170634276,2.0,6.638567789166521,1,1919,12.103486056755072
1265,6,7.198183577101943,2.0,7.247792581767846,2,1998,12.106252310247962
1266,7,7.280697195384741,2.0,6.53813982376767,2,1999,12.122147410592412
1267,7,7.543802867501509,1.0,6.829793737512425,1,1910,11.711776323715394
1268,9,7.609862200913554,3.0,7.601901959875166,2,2008,12.84397135185964
1269,8,8.145259566516865,3.0,6.590301048196686,3,1935,12.850554654108839
1270,5,7.329093736246592,1.0,6.773080375655535,1,1958,11.877568578558138
1271,7,7.329093736246592,2.0,7.194436851100335,0,1979,12.468436909997665
1272,6,7.305860032684009,2.0,7.305860032684009,2,1968,12.132156962580005
1273,5,6.840546529288687,1.0,6.840546529288687,1,1965,11.827736204810263
1274,6,7.213031659834869,1.0,6.926577033222725,1,1959,12.083905011555967
1275,5,7.1308988302963465,2.0,6.493753839851686,2,1910,11.842229212112828
1276,5,7.560080465021827,2.0,6.833031732786201,2,1948,11.827736204810263
1277,6,7.240649694255466,2.0,6.583409222158765,1,1972,11.99535161421452
1278,6,7.452402451223638,2.0,7.426549072397305,1,1967,12.195517131590657
1279,8,7.616283561580385,2.0,7.028201432058005,2,2002,12.375815420117268
1280,4,7.028201432058005,2.0,6.548219102762372,1,1920,11.133128103610641
1281,7,7.360739903058278,2.0,7.360739903058278,2,2002,12.332705296463539
1282,7,7.199678345691172,2.0,7.1770187659099,2,1990,12.100712129872347
1283,5,6.946975992135418,2.0,6.946975992135418,2,1977,11.921718363171067
1284,6,7.508787170634276,0.0,6.815639990074331,2,1971,11.842229212112828
1285,6,7.802618063442671,1.0,6.6895992691789665,2,1919,12.037653993905211
1286,6,7.252762418053187,1.0,6.659293919683638,1,1939,11.794337924408413
1287,6,7.191429330036379,2.0,7.191429330036379,1,1963,11.870599909242044
1288,5,7.366445148327599,2.0,7.392647520721623,2,1964,12.154779351142624
1289,8,7.413970290190444,2.0,7.313886831633462,2,2000,12.535376392672774
1290,8,7.585788821732034,3.0,6.98933526597456,2,2006,12.546109948315882
1291,5,7.049254841255837,2.0,7.049254841255837,1,1964,12.103486056755072
1292,5,7.171656822768514,1.0,6.4457198193855785,2,1972,11.691071650353702
1293,5,7.771488760117616,1.0,6.901737206656574,2,1892,11.585246126549855
1294,7,7.416979621381154,2.0,6.723832440821209,2,1976,12.000891794590137
1295,5,6.761572768804055,2.0,6.761572768804055,1,1955,11.652687407345388
1296,5,6.9584483932976555,1.0,6.9584483932976555,1,1968,11.83862560460953
1297,5,7.028201432058005,2.0,7.02108396428914,2,1963,11.951180395901384
1298,6,6.977281341630747,2.0,6.304448802421981,2,2005,11.84939770159144
1299,10,8.637993891561942,2.0,8.71768205216564,2,2008,11.982929094215963
1300,5,7.1276936993473985,1.0,7.1276936993473985,1,1959,11.944707881395766
1301,7,7.592366128519796,2.0,6.885509670034818,2,1999,12.323855681186558
1302,6,7.309212365692763,1.0,6.647688373563329,1,1942,12.086725887897607
1303,8,7.8343923029104365,3.0,7.060476365999801,2,1994,12.577636201962656
1304,7,7.38770923908104,3.0,7.38770923908104,2,2005,12.354492650648448
1305,7,7.443078374348516,2.0,6.883462586413092,2,2004,11.77528972943772
1306,9,7.409741954080923,2.0,7.409741954080923,2,2006,12.691580461311874
1307,7,7.221105098182496,2.0,7.221105098182496,2,2005,12.218495165528731
1308,5,6.897704943128636,2.0,6.897704943128636,1,1994,11.835008964139341
1309,5,7.022868086082641,2.0,6.828712071641684,1,1948,11.898187865760873
1310,6,7.165493475060845,2.0,7.15305163493748,2,1991,12.096257779522967
1311,7,7.550661243105336,2.0,7.550661243105336,2,1959,12.721885810807203
1312,7,7.149916836132109,2.0,7.149916836132109,2,2005,12.220961258023925
1313,8,7.940939762327791,2.0,7.2813856635702825,2,1990,12.618182296357007
1314,9,7.8628820346414905,3.0,7.239214973779806,2,1999,12.716402146247475
1315,4,6.854354502255021,1.0,6.854354502255021,1,1954,11.686878772093667
1316,6,7.655390644826152,2.0,6.858565034791365,2,1969,12.239990863733635
1317,8,7.396335293800808,3.0,7.3914152346753585,2,2008,12.596400426884427
1318,7,7.20934025660291,2.0,7.20934025660291,2,2006,12.249610947544657
1319,8,7.488293515159428,3.0,7.469083884921234,2,2001,12.524526376648708
1320,4,6.854354502255021,1.0,6.761572768804055,1,1954,11.617285480294472
1321,6,7.298445101508147,2.0,7.298445101508147,1,1957,11.960811288962345
1322,3,6.579251212010101,1.0,0.0,1,1949,11.191341840842766
1323,7,7.56164174558878,2.0,6.620073206530356,2,1992,12.154779351142624
1324,4,6.56244409369372,0.0,6.040254711277414,1,1940,11.320553572322773
1325,8,7.492760300922379,3.0,7.492760300922379,2,2006,11.898187865760873
1326,4,6.679599185844383,0.0,6.679599185844383,1,1922,10.915088464214607
1327,3,6.651571873589727,0.0,6.298949246855942,1,1931,11.27720313144916
1328,5,6.704414354964107,1.0,6.704414354964107,1,1982,11.779128505744886
1329,6,7.934513463882263,2.0,7.31986492980897,2,1920,12.4529327234617
1330,7,7.397561535524052,2.0,6.840546529288687,2,1998,12.081076155355488
1331,8,7.370230641807081,3.0,7.370230641807081,2,2006,12.332705296463539
1332,5,6.860663671448287,2.0,6.814542897259958,1,1976,11.794337924408413
1333,4,6.704414354964107,1.0,6.704414354964107,1,1938,11.512925464970229
1334,5,7.215239978730097,1.0,6.688354713946762,1,1938,11.740061037553975
1335,5,7.21890970761906,2.0,6.639875833826536,1,1970,11.736069016284437
1336,6,7.195937226475569,2.0,7.2078598714324755,2,1977,12.031123843065632
1337,5,7.412160334945205,2.0,7.412160334945205,2,1973,11.813030057420567
1338,4,6.541029999189903,0.0,6.541029999189903,1,1941,10.868568448579715
1339,7,7.528869256642251,2.0,6.82001636467413,2,2002,12.206072645530174
1340,5,6.761572768804055,1.0,6.761572768804055,1,1972,11.763684183317412
1341,4,6.77078942390898,4.0,6.754604099487962,1,1971,11.719939634354555
1342,6,7.01571242048723,2.0,7.01571242048723,1,2003,11.951180395901384
1343,8,7.682021510826875,2.0,7.157735484249907,2,2002,12.339291489316397
1344,6,7.556427969440253,2.0,6.79794041297493,1,1928,12.083905011555967
1345,7,7.283448228756631,2.0,6.590301048196686,2,2006,11.956553034172742
1346,4,6.866933284461882,1.0,6.866933284461882,1,1920,11.594505451962652
1347,7,7.6760099320288875,2.0,7.357556200910353,2,1968,12.478006361013815
1348,8,7.4821189235521155,3.0,7.4570320891223805,2,2006,12.554836882168736
1349,7,7.309212365692763,2.0,7.301147805856032,2,1998,12.2783933071098
1350,8,7.765569081097317,0.0,6.52795791762255,2,1872,11.711776323715394
1351,5,7.876258882303226,4.0,7.129297548929373,2,1969,12.206072645530174
1352,6,7.447751280047908,2.0,6.754604099487962,1,1962,12.049418835484797
1353,6,7.069874128458572,2.0,6.548219102762372,1,1937,11.812289042195847
1354,8,8.08271113423758,3.0,7.617267813628347,2,1995,12.92391243868049
1355,7,7.5310163320779155,3.0,6.899723107284872,2,2000,12.367340793126296
1356,7,7.560080465021827,2.0,6.345636360828596,3,1968,12.043553716032399
1357,5,6.79346613258001,1.0,6.761572768804055,1,1966,11.608235644774552
1358,5,6.982862751468942,2.0,6.982862751468942,1,1971,11.917723684090689
1359,6,7.360739903058278,2.0,6.628041376179533,2,2000,12.086725887897607
1360,9,7.590852123688581,3.0,7.590852123688581,2,2004,12.66032791780777
1361,5,7.8636512654486515,2.0,6.416732282512326,3,1921,12.14950229404178
1362,7,7.333023014386481,2.0,7.333023014386481,2,2005,12.468436909997665
1363,4,7.460490305825338,1.0,6.5722825426940075,2,1920,11.560762794384388
1364,6,7.252762418053187,2.0,6.423246963533519,2,2006,11.963567869487337
1365,7,7.090076835776092,2.0,6.396929655216146,2,2005,11.87862357740665
1366,7,7.422971251049421,2.0,6.70196036600254,2,2000,12.283033686666302
1367,7,7.489970898834801,2.0,6.771935555839602,2,1999,12.170445467887022
1368,5,7.29641326877392,1.0,6.6293632534374485,2,1977,11.751942365440728
1369,6,6.742880635791903,2.0,6.742880635791903,1,2003,11.877568578558138
1370,8,7.419380582918692,2.0,7.4127640174265625,2,2003,12.354492650648448
1371,4,7.2254814727822945,1.0,6.733401891837359,1,1920,11.56171562913966
1372,6,7.415175109613295,1.0,6.899723107284872,1,1955,12.016726473799254
1373,7,7.64826303090192,2.0,7.010311867307229,2,1998,12.521977676925694
1374,10,7.87587915949631,3.0,7.87587915949631,2,2001,13.053013299269535
1375,7,7.579678823090456,3.0,6.933423025730715,2,2005,12.429216196844383
1376,8,7.359467638255621,3.0,7.359467638255621,2,2007,12.384218830913648
1377,6,6.672032945461067,1.0,6.643789733147672,1,1930,11.418614785498987
1378,5,7.38025578842646,2.0,6.891625897052253,2,1941,11.669929213779893
1379,6,6.894670039433482,1.0,6.180016653652572,1,1973,11.326595886778735
1380,5,7.2399325913204695,2.0,5.950642552587727,2,2006,12.028738630247258
1381,3,6.761572768804055,1.0,6.761572768804055,1,1914,10.976782033219948
1382,6,7.6577552711348655,2.0,7.094234845924755,2,1970,12.377922902456833
1383,7,7.474204806496124,2.0,6.39024066706535,1,1920,11.964001084330445
1384,5,7.255591274253665,2.0,6.704414354964107,2,1918,11.626254150277232
1385,6,7.1372784372603855,1.0,6.327936783729195,1,1939,11.56171562913966
1386,4,7.050989447068045,1.0,6.679599185844383,1,1922,11.740061037553975
1387,7,7.931644021454311,2.0,7.238496840894365,3,1978,12.429216196844383
1388,6,7.8343923029104365,1.0,6.570882962339584,2,1916,11.820410164718188
1389,9,7.465082736399547,3.0,7.465082736399547,2,2006,12.841325847671216
1390,6,7.1049654482698426,2.0,6.5998704992128365,1,1941,11.782952602183288
1391,7,7.329749689041512,2.0,7.329749689041512,2,2000,12.367340793126296
1392,5,7.367708572374371,3.0,7.367708572374371,2,1967,11.728036844587175
1393,5,6.802394763324311,1.0,6.761572768804055,1,1967,11.719939634354555
1394,6,7.555905093611346,2.0,6.1779441140506,2,1905,12.0015054797889
1395,7,7.313220387090301,3.0,7.212294468500341,2,2006,12.415433652431746
1396,8,7.8168199657645525,3.0,6.9975959829819265,2,2005,12.54686766829102
1397,5,7.430707082545968,2.0,6.616065185132817,1,1948,11.982929094215963
1398,5,7.321849713788356,1.0,6.844815479208263,1,1920,11.831379196088763
1399,5,7.55171221535131,1.0,7.0967213784947605,1,1950,11.835008964139341
1400,6,7.382746449738912,1.0,6.883462586413092,2,1925,11.83101549359339
1401,6,7.05444965813294,1.0,6.759255270663693,1,1929,11.695247021764184
1402,6,7.373374309910049,2.0,6.732210706467206,2,2004,12.170445467887022
1403,7,7.165493475060845,2.0,7.1592919047975645,2,2006,12.174989532116426
1404,8,7.288927694521257,3.0,7.3031700512368,2,2007,12.552926520261092
1405,3,7.101675971619444,3.0,6.51025834052315,1,1915,11.56171562913966
1406,8,7.406103381237015,2.0,7.374001859350161,2,2004,12.524526376648708
1407,5,6.643789733147672,2.0,6.643789733147672,1,1972,11.79810440720389
1408,5,6.725033642166843,0.0,6.725033642166843,1,1985,11.626254150277232
1409,4,7.217443431696533,2.0,6.432940092739179,1,1910,11.740061037553975
1410,7,7.646353722445999,2.0,6.673297967767654,2,1986,12.2783933071098
1411,7,7.517520850603031,2.0,6.8501261661455,2,2001,12.345834587905333
1412,6,7.419380582918692,1.0,6.752270376141742,1,1950,11.84939770159144
1413,4,6.946975992135418,2.0,0.0,2,1949,11.407564949312402
1414,8,7.519692404116539,2.0,7.519692404116539,2,2005,12.456831363877356
1415,6,7.521859252201629,2.0,6.725033642166843,1,1923,12.240474072247506
1416,7,7.358193752733032,3.0,7.234177179749849,2,2007,12.077670930725649
1417,4,7.736307096548285,2.0,6.655440350367647,2,1885,11.715866308966918
1418,8,7.803843303538772,3.0,7.157735484249907,2,1998,12.736700896592344
1419,5,7.042286171939743,1.0,7.042286171939743,1,1963,11.728036844587175
1420,6,7.519692404116539,2.0,7.519692404116539,2,1969,12.314927050442256
1421,6,7.255591274253665,2.0,6.56244409369372,2,1968,12.100156419938624
1422,6,6.974478911025045,2.0,6.974478911025045,2,1977,11.755871643580617
1423,6,6.742880635791903,2.0,6.742880635791903,1,2003,11.824079893607152
1424,6,7.696667081526462,2.0,6.546785410760524,2,1966,12.524417279788771
1425,5,7.203405521083095,1.0,6.931471805599453,1,1958,11.877568578558138
1426,6,7.132497551660044,2.0,7.132497551660044,1,1959,11.863582336583399
1427,7,7.6624678152002375,2.0,7.109062135687172,2,1994,12.509874099861838
1428,5,7.351158226430694,1.0,6.816735880594968,1,1945,11.84939770159144
1429,5,6.6895992691789665,1.0,6.669498089857879,1,1940,11.686878772093667
1430,6,7.272398392570047,2.0,7.272398392570047,2,1981,12.116694834378958
1431,5,7.516433302915632,2.0,6.595780513961311,2,2005,12.16597955196373
1432,6,6.86484777797086,2.0,6.86484777797086,2,1976,11.875830958659597
1433,4,6.875232087276577,1.0,6.486160788944089,2,1927,11.074420502783864
1434,6,7.491087593534876,2.0,6.841615476477592,2,2000,12.136186518066006
1435,5,7.026426808699636,2.0,7.026426808699636,2,1977,11.982929094215963
1436,6,7.337587743538596,2.0,7.1846291527173145,1,1962,12.066810578196666
1437,4,6.761572768804055,2.0,6.761572768804055,1,1971,11.699405031912846
1438,8,7.566311014772463,3.0,7.566311014772463,2,2008,12.885670953244288
1439,6,7.119635638017636,2.0,6.815639990074331,1,1957,11.91638857040772
1440,7,7.45298232946546,2.0,6.289715570908998,2,1979,12.190959007720126
1441,6,7.845807502637805,2.0,6.376726947898627,2,1922,12.160028707028767
1442,6,6.742880635791903,2.0,6.742880635791903,1,2004,11.913712983527281
1443,10,7.604396348796338,3.0,6.92461239604856,2,2008,12.644327576461329
1444,6,6.858565034791365,1.0,6.858565034791365,1,1916,11.703545824578878
1445,7,7.259819610363186,2.0,7.259819610363186,2,2004,12.098487434850236
1446,6,6.816735880594968,1.0,6.70196036600254,1,1966,11.76756768334381
1447,5,7.080026499922591,1.0,7.080026499922591,1,1962,11.969717200243734
1448,8,7.644919344958857,2.0,7.106606137727303,2,1995,12.388394202324129
1449,4,7.204892510204673,1.0,6.327936783729195,1,1910,11.626254150277232
1450,5,6.4457198193855785,0.0,6.4457198193855785,1,1970,11.429543856031177
1451,5,7.491087593534876,0.0,6.79794041297493,2,1974,11.820410164718188
1452,8,7.363913501405819,3.0,7.360739903058278,2,2008,12.567551034433226
1453,5,6.977281341630747,2.0,6.304448802421981,1,2005,11.884489021402711
1454,5,7.038783541388542,0.0,7.038783541388542,1,2006,11.344506813345266
1455,7,7.107425474110705,2.0,7.107425474110705,2,2004,12.128111104060462
1456,6,7.4067107301776405,2.0,6.859614903654202,2,1999,12.072541252905651
1457,6,7.636752112435779,2.0,7.340835554123275,2,1978,12.254862809699606
1458,7,7.757906208351747,1.0,7.049254841255837,2,1941,12.493129522588037
1459,5,6.982862751468942,1.0,6.982862751468942,1,1950,11.864462231052837
1460,5,7.135687347028144,1.0,7.135687347028144,1,1965,11.901583454762012
